time	V(n010)
4.632039500332455e-01	-1.236263e-02
4.633643871831079e-01	6.462978e-03
4.636852614828326e-01	3.052885e-02
4.640000000000000e-01	4.361842e-02
4.640326243813914e-01	4.369565e-02
4.640978731441741e-01	4.357652e-02
4.642283706697395e-01	4.209476e-02
4.644893657208705e-01	3.487536e-02
4.650000000000000e-01	1.365684e-02
4.650379061968344e-01	1.109511e-02
4.651137185905033e-01	5.249388e-03
4.652653433778409e-01	-8.950579e-03
4.654308408513991e-01	-2.860578e-02
4.657618357985154e-01	-7.694669e-02
4.660000000000000e-01	-1.165318e-01
4.660509455420123e-01	-1.243059e-01
4.661528366260370e-01	-1.361443e-01
4.663566187940862e-01	-1.467420e-01
4.666003893311034e-01	-1.400760e-01
4.668665585776638e-01	-1.133330e-01
4.670000000000000e-01	-9.333590e-02
4.670252088370279e-01	-8.902060e-02
4.670756265110835e-01	-8.137079e-02
4.671764618591948e-01	-7.046928e-02
4.673781325554173e-01	-6.226657e-02
4.676602896065651e-01	-7.389154e-02
4.679572896916778e-01	-1.065508e-01
4.680000000000000e-01	-1.132246e-01
4.680304222048068e-01	-1.183573e-01
4.680912666144202e-01	-1.276096e-01
4.682129554336472e-01	-1.415959e-01
4.684563330721010e-01	-1.540125e-01
4.689328390302189e-01	-1.504439e-01
4.690000000000000e-01	-1.468924e-01
4.690454053471034e-01	-1.434499e-01
4.691362160413102e-01	-1.375701e-01
4.693178374297239e-01	-1.301676e-01
4.696810802065512e-01	-1.263505e-01
4.700000000000000e-01	-1.308441e-01
4.700647410340313e-01	-1.330567e-01
4.701942231020938e-01	-1.368113e-01
4.704531872382188e-01	-1.415170e-01
4.709711155104687e-01	-1.458724e-01
4.710000000000000e-01	-1.458980e-01
4.710577689790627e-01	-1.458113e-01
4.711733069371879e-01	-1.459757e-01
4.714043828534384e-01	-1.477383e-01
4.718665346859394e-01	-1.541531e-01
4.720000000000000e-01	-1.566596e-01
4.720460336285646e-01	-1.586607e-01
4.721381008856937e-01	-1.647667e-01
4.723222353999520e-01	-1.861429e-01
4.726905044284685e-01	-2.517443e-01
4.730000000000000e-01	-3.224577e-01
4.730630545202402e-01	-3.376766e-01
4.731891635607206e-01	-3.630940e-01
4.734413816416814e-01	-3.928243e-01
4.739458178036030e-01	-4.132006e-01
4.740000000000000e-01	-4.121425e-01
4.740640950685480e-01	-4.089271e-01
4.741922852056438e-01	-4.040989e-01
4.744486654798355e-01	-4.011452e-01
4.749614260282188e-01	-4.074448e-01
4.750000000000000e-01	-4.086275e-01
4.750300573146479e-01	-4.093117e-01
4.750901719439438e-01	-4.092270e-01
4.752104012025354e-01	-4.025429e-01
4.754508597197187e-01	-3.664970e-01
4.759317767540852e-01	-2.527837e-01
4.760000000000000e-01	-2.320602e-01
4.760304301047527e-01	-2.219608e-01
4.760912903142579e-01	-2.032727e-01
4.762130107332684e-01	-1.726346e-01
4.764564515712895e-01	-1.314948e-01
4.767816636414713e-01	-1.052337e-01
4.770000000000000e-01	-1.025926e-01
4.770406687025454e-01	-1.042146e-01
4.771220061076362e-01	-1.068350e-01
4.772846809178178e-01	-1.093710e-01
4.776100305381811e-01	-1.069120e-01
4.780000000000000e-01	-9.650317e-02
4.780650699240727e-01	-9.484340e-02
4.781952097722180e-01	-9.457771e-02
4.784554894685085e-01	-1.051785e-01
4.788164364402491e-01	-1.360557e-01
4.790000000000000e-01	-1.580838e-01
4.790572194788100e-01	-1.659799e-01
4.791716584364301e-01	-1.806012e-01
4.794005363516701e-01	-2.048739e-01
4.798582921821502e-01	-2.433120e-01
4.800000000000000e-01	-2.527556e-01
4.800773999585123e-01	-2.544358e-01
4.802321998755369e-01	-2.528835e-01
4.805417997095861e-01	-2.317754e-01
4.810000000000000e-01	-1.775379e-01
4.810564370491708e-01	-1.680621e-01
4.811693111475125e-01	-1.501995e-01
4.813950593441960e-01	-1.190990e-01
4.818465557375630e-01	-6.642389e-02
4.820000000000000e-01	-5.106837e-02
4.820339868344573e-01	-4.840858e-02
4.821019605033720e-01	-4.372701e-02
4.822379078412012e-01	-3.707660e-02
4.824816142472215e-01	-3.223463e-02
4.828069514903184e-01	-3.548748e-02
4.830000000000000e-01	-4.180251e-02
4.830339376575900e-01	-4.393944e-02
4.831018129727699e-01	-4.909846e-02
4.832375636031298e-01	-6.324121e-02
4.834893252210613e-01	-1.014784e-01
4.840000000000000e-01	-2.001039e-01
4.840429092584541e-01	-2.101045e-01
4.841001216030595e-01	-2.222045e-01
4.842145462922703e-01	-2.424012e-01
4.844433956706921e-01	-2.690807e-01
4.849010944275355e-01	-2.963260e-01
4.850000000000000e-01	-2.977911e-01
4.850648587574748e-01	-2.947863e-01
4.851945762724243e-01	-2.851160e-01
4.854540113023235e-01	-2.504140e-01
4.859728813621219e-01	-1.533335e-01
4.860000000000000e-01	-1.471456e-01
4.860233837506273e-01	-1.414312e-01
4.860701512518819e-01	-1.306859e-01
4.861636862543910e-01	-1.122722e-01
4.863507562594093e-01	-8.592317e-02
4.866805888890819e-01	-6.232601e-02
4.870000000000000e-01	-5.742950e-02
4.870353787603560e-01	-5.949712e-02
4.871061362810679e-01	-6.494859e-02
4.872476513224917e-01	-8.138742e-02
4.874947969565971e-01	-1.262241e-01
4.879890882248079e-01	-2.435048e-01
4.880000000000000e-01	-2.465531e-01
4.880107996877551e-01	-2.497905e-01
4.880323990632655e-01	-2.559686e-01
4.880755978142861e-01	-2.670291e-01
4.881619953163274e-01	-2.842634e-01
4.883347903204100e-01	-3.013881e-01
4.886803803285752e-01	-2.921408e-01
4.890000000000000e-01	-2.506780e-01
4.890506639023464e-01	-2.399472e-01
4.891519917070390e-01	-2.211946e-01
4.893546473164244e-01	-1.953450e-01
4.897599585351952e-01	-1.702265e-01
4.900000000000000e-01	-1.679393e-01
4.900515776471325e-01	-1.691960e-01
4.901547329413977e-01	-1.700943e-01
4.903610435299279e-01	-1.649567e-01
4.907736647069884e-01	-1.391301e-01
4.910000000000000e-01	-1.181606e-01
4.910635305074248e-01	-1.145023e-01
4.911905915222745e-01	-1.155227e-01
4.914447135519737e-01	-1.447274e-01
4.916941967367457e-01	-2.054995e-01
4.920000000000000e-01	-3.107390e-01
4.920498966369544e-01	-3.300658e-01
4.921496899108632e-01	-3.632654e-01
4.923492764586809e-01	-4.061404e-01
4.927484495543161e-01	-4.374666e-01
4.930000000000000e-01	-4.297167e-01
4.930559512239057e-01	-4.204154e-01
4.931678536717170e-01	-3.978308e-01
4.933916585673397e-01	-3.356227e-01
4.938392683585850e-01	-1.757721e-01
4.940000000000000e-01	-1.083523e-01
4.940467070625382e-01	-8.865858e-02
4.941401211876146e-01	-5.394027e-02
4.943020881634501e-01	-6.908085e-03
4.944553227527365e-01	2.144072e-02
4.946801913851748e-01	3.723005e-02
4.949223971045365e-01	3.222561e-02
4.950000000000000e-01	2.560738e-02
4.950267518365655e-01	2.235270e-02
4.950802555096966e-01	1.635107e-02
4.951864582589836e-01	6.392017e-03
4.953454729733403e-01	-4.215606e-03
4.955722330633115e-01	-1.207219e-02
4.958017727894195e-01	-1.275357e-02
4.960000000000000e-01	-8.773072e-03
4.960218606770395e-01	-8.045275e-03
4.960655820311186e-01	-6.853241e-03
4.961144948973100e-01	-6.000443e-03
4.961665797401069e-01	-5.849089e-03
4.962707494257005e-01	-7.466043e-03
4.964006428585556e-01	-1.274640e-02
4.966176193957466e-01	-2.875064e-02
4.969160212564961e-01	-5.943803e-02
4.970000000000000e-01	-6.990180e-02
4.970449840548032e-01	-7.584234e-02
4.971349521644096e-01	-8.689521e-02
4.973148883836224e-01	-1.053994e-01
4.976747608220479e-01	-1.332422e-01
4.980000000000000e-01	-1.516599e-01
4.980719744876851e-01	-1.547531e-01
4.982159234630553e-01	-1.620727e-01
4.985038214137958e-01	-1.811294e-01
4.990000000000000e-01	-2.205906e-01
4.990575795901481e-01	-2.256350e-01
4.991727387704443e-01	-2.347214e-01
4.994030571310366e-01	-2.486353e-01
4.998636938522213e-01	-2.678509e-01
5.000000000000000e-01	-2.715389e-01
5.000921273442369e-01	-2.707616e-01
5.002763820327109e-01	-2.648337e-01
5.006448914096586e-01	-2.392251e-01
5.010000000000000e-01	-2.033164e-01
5.010737018753896e-01	-1.963742e-01
5.012211056261687e-01	-1.885267e-01
5.015159131277269e-01	-1.945776e-01
5.019255055777269e-01	-2.310484e-01
5.020000000000000e-01	-2.414998e-01
5.020480108544101e-01	-2.486556e-01
5.021440325632303e-01	-2.603491e-01
5.023360759808706e-01	-2.724051e-01
5.027201628161513e-01	-2.693520e-01
5.030000000000000e-01	-2.511691e-01
5.030619752223296e-01	-2.441316e-01
5.031859256669891e-01	-2.309339e-01
5.034338265563078e-01	-2.082178e-01
5.039296283349453e-01	-1.697086e-01
5.040000000000000e-01	-1.650049e-01
5.040391129290208e-01	-1.632502e-01
5.041173387870626e-01	-1.609811e-01
5.042737905031460e-01	-1.619231e-01
5.045866939353130e-01	-1.796652e-01
5.050000000000000e-01	-2.205102e-01
5.050625806864334e-01	-2.274509e-01
5.051877420593002e-01	-2.366036e-01
5.054380648050337e-01	-2.359842e-01
5.058793512470846e-01	-2.019495e-01
5.060000000000000e-01	-1.856841e-01
5.060539414612957e-01	-1.773295e-01
5.061618243838870e-01	-1.633911e-01
5.063775902290698e-01	-1.469356e-01
5.067725602394950e-01	-1.401896e-01
5.070000000000000e-01	-1.469748e-01
5.070478921751184e-01	-1.501950e-01
5.071436765253550e-01	-1.561516e-01
5.073352452258282e-01	-1.659840e-01
5.077183826267747e-01	-1.806563e-01
5.080000000000000e-01	-1.884805e-01
5.080766274801893e-01	-1.883474e-01
5.082298824405679e-01	-1.850418e-01
5.085363923613251e-01	-1.671949e-01
5.090000000000000e-01	-1.255176e-01
5.090606059076519e-01	-1.194908e-01
5.091818177229557e-01	-1.109872e-01
5.094242413535633e-01	-1.068279e-01
5.097482286592756e-01	-1.207703e-01
5.100000000000000e-01	-1.434429e-01
5.101464771255863e-01	-1.633368e-01
5.103417799597012e-01	-1.911304e-01
5.107323856279311e-01	-2.493290e-01
5.110000000000000e-01	-2.906406e-01
5.110781211336460e-01	-2.993318e-01
5.112343634009380e-01	-3.089954e-01
5.115468479355220e-01	-3.002772e-01
5.120000000000000e-01	-2.525679e-01
5.120506760487765e-01	-2.444649e-01
5.121520281463295e-01	-2.321280e-01
5.123547323414356e-01	-2.235495e-01
5.127283085986423e-01	-2.427915e-01
5.130000000000000e-01	-2.771988e-01
5.130504891175557e-01	-2.852008e-01
5.131514673526670e-01	-2.968609e-01
5.133534238228897e-01	-3.014636e-01
5.137573367633351e-01	-2.678357e-01
5.140000000000000e-01	-2.270435e-01
5.140524297994337e-01	-2.151402e-01
5.141572893983009e-01	-1.935494e-01
5.143670085960352e-01	-1.598601e-01
5.147864469915041e-01	-1.134444e-01
5.150000000000000e-01	-9.830270e-02
5.150527386382465e-01	-9.654831e-02
5.151582159147395e-01	-9.329459e-02
5.153691704677256e-01	-8.789831e-02
5.157910795736976e-01	-7.955470e-02
5.160000000000000e-01	-7.638671e-02
5.160843818211944e-01	-7.397389e-02
5.162531454635833e-01	-6.615637e-02
5.165906727483609e-01	-4.038477e-02
5.169971804125997e-01	1.121266e-03
5.170000000000000e-01	1.461797e-03
5.170056391748007e-01	2.195908e-03
5.170169175244020e-01	3.621866e-03
5.170394742236047e-01	6.309519e-03
5.170845876220102e-01	1.108170e-02
5.171748144188210e-01	1.836905e-02
5.173552680124426e-01	2.592061e-02
5.176187395766949e-01	2.399320e-02
5.179169248402735e-01	8.767514e-03
5.180000000000000e-01	1.984601e-03
5.180187254358221e-01	1.062427e-04
5.180561763074660e-01	-3.573577e-03
5.181230146429315e-01	-9.845906e-03
5.182566913138624e-01	-2.132124e-02
5.185240446557243e-01	-4.088065e-02
5.190000000000000e-01	-7.057887e-02
5.190534706683724e-01	-7.259557e-02
5.191604120051171e-01	-7.532077e-02
5.193742946786065e-01	-7.536196e-02
5.197648212672691e-01	-6.428372e-02
5.200000000000000e-01	-5.228058e-02
5.200509866049284e-01	-5.022603e-02
5.201529598147852e-01	-4.954616e-02
5.203540257742477e-01	-5.925009e-02
5.205453932582875e-01	-8.341069e-02
5.209281282263671e-01	-1.578864e-01
5.210000000000000e-01	-1.751838e-01
5.210278372904850e-01	-1.821921e-01
5.210835118714547e-01	-1.945839e-01
5.211948610333943e-01	-2.120829e-01
5.214175593572734e-01	-2.214722e-01
5.218629560050316e-01	-1.894933e-01
5.220000000000000e-01	-1.673623e-01
5.220414344887409e-01	-1.590138e-01
5.221243034662225e-01	-1.453490e-01
5.222900414211858e-01	-1.301153e-01
5.225569309115398e-01	-1.338347e-01
5.229556325461974e-01	-1.759169e-01
5.230000000000000e-01	-1.835324e-01
5.230196623280233e-01	-1.874986e-01
5.230589869840698e-01	-1.947690e-01
5.231376362961629e-01	-2.063469e-01
5.232949349203491e-01	-2.187020e-01
5.236095321687213e-01	-2.135644e-01
5.240000000000000e-01	-1.764496e-01
5.240520274554005e-01	-1.679605e-01
5.241560823662015e-01	-1.532566e-01
5.243641921878034e-01	-1.335033e-01
5.247713870972501e-01	-1.160651e-01
5.250000000000000e-01	-1.157618e-01
5.251432587768450e-01	-1.213450e-01
5.253342704793049e-01	-1.296283e-01
5.257162938842249e-01	-1.479606e-01
5.260000000000000e-01	-1.626327e-01
5.260764046809840e-01	-1.687314e-01
5.262292140429521e-01	-1.847697e-01
5.265348327668881e-01	-2.310797e-01
5.270000000000000e-01	-3.202881e-01
5.270592319239857e-01	-3.320517e-01
5.271776957719573e-01	-3.504777e-01
5.274146234679004e-01	-3.657158e-01
5.278884788597865e-01	-3.536522e-01
5.280000000000000e-01	-3.429974e-01
5.280585171504085e-01	-3.357838e-01
5.281755514512256e-01	-3.246551e-01
5.284096200528597e-01	-3.163740e-01
5.288777572561280e-01	-3.276350e-01
5.290000000000000e-01	-3.362580e-01
5.290671519166190e-01	-3.422586e-01
5.292014557498570e-01	-3.517789e-01
5.294700634163330e-01	-3.605407e-01
5.300000000000000e-01	-3.600770e-01
5.300537215332952e-01	-3.562656e-01
5.301611645998856e-01	-3.454272e-01
5.303760507330664e-01	-3.099486e-01
5.308058229994278e-01	-2.091734e-01
5.310000000000000e-01	-1.529661e-01
5.310637313653986e-01	-1.353082e-01
5.311911940961959e-01	-1.074497e-01
5.314134592200963e-01	-8.011489e-02
5.316377093991459e-01	-7.956445e-02
5.319627463051231e-01	-1.105393e-01
5.320000000000000e-01	-1.164238e-01
5.321011646024323e-01	-1.374308e-01
5.322360507390087e-01	-1.674172e-01
5.325058230121614e-01	-2.331362e-01
5.330000000000000e-01	-3.624502e-01
5.330539544546306e-01	-3.746611e-01
5.331618633638916e-01	-3.923630e-01
5.333776811824138e-01	-3.996061e-01
5.337870935740319e-01	-3.545223e-01
5.340000000000000e-01	-3.068430e-01
5.340520906612947e-01	-2.915888e-01
5.341562719838839e-01	-2.646414e-01
5.343646346290626e-01	-2.260188e-01
5.347813599194199e-01	-1.827091e-01
5.350000000000000e-01	-1.741639e-01
5.350494684921538e-01	-1.753353e-01
5.351484054764615e-01	-1.781771e-01
5.353462794450768e-01	-1.860438e-01
5.357420273823076e-01	-2.068818e-01
5.360000000000000e-01	-2.231355e-01
5.360791495874462e-01	-2.254218e-01
5.362374487623385e-01	-2.228956e-01
5.365540471121231e-01	-1.923461e-01
5.370000000000000e-01	-1.183918e-01
5.370457091883786e-01	-1.075362e-01
5.371371275651357e-01	-8.664532e-02
5.373199643186498e-01	-4.840979e-02
5.376856378256781e-01	1.917558e-02
5.380000000000000e-01	7.107135e-02
5.380565066796164e-01	7.955971e-02
5.381695200388491e-01	9.715378e-02
5.383955467573146e-01	1.349671e-01
5.388476001942456e-01	2.159965e-01
5.390000000000000e-01	2.447458e-01
5.390666788596011e-01	2.604432e-01
5.392000365788034e-01	2.972934e-01
5.394667520172080e-01	3.915375e-01
5.398735711456918e-01	5.662099e-01
5.400000000000000e-01	6.278342e-01
5.400538023637984e-01	6.567153e-01
5.401614070913953e-01	7.152024e-01
5.403766165465889e-01	8.353080e-01
5.408070354569762e-01	1.082285e+00
5.410000000000000e-01	1.195411e+00
5.410860837820775e-01	1.244470e+00
5.412582513462324e-01	1.337884e+00
5.416025864745422e-01	1.509005e+00
5.420000000000000e-01	1.691032e+00
5.420688670256620e-01	1.715634e+00
5.422066010769859e-01	1.756481e+00
5.424820691796338e-01	1.804206e+00
5.430000000000000e-01	1.838141e+00
5.430550936205296e-01	1.831504e+00
5.431652808615888e-01	1.812124e+00
5.433856553437071e-01	1.747196e+00
5.438264043079437e-01	1.562127e+00
5.440000000000000e-01	1.472073e+00
5.440881497928474e-01	1.423036e+00
5.442644493785420e-01	1.333089e+00
5.446170485499313e-01	1.179724e+00
5.450000000000000e-01	1.037681e+00
5.450705198342779e-01	1.014044e+00
5.452115595028336e-01	9.619698e-01
5.454936388399451e-01	8.387631e-01
5.460000000000000e-01	5.877948e-01
5.460564158674224e-01	5.570677e-01
5.461692476022669e-01	4.984405e-01
5.463949110719560e-01	3.932165e-01
5.468462380113343e-01	2.075702e-01
5.470000000000000e-01	1.509688e-01
5.470783486634023e-01	1.236532e-01
5.472350459902069e-01	6.645775e-02
5.475484406438161e-01	-5.721274e-02
5.480000000000000e-01	-2.469248e-01
5.480566693950349e-01	-2.702180e-01
5.481700081851046e-01	-3.121203e-01
5.483966857652440e-01	-3.759713e-01
5.488500409255228e-01	-4.627005e-01
5.490000000000000e-01	-4.807363e-01
5.490663112422995e-01	-4.849524e-01
5.491989337268987e-01	-4.935654e-01
5.494641786960968e-01	-5.115180e-01
5.499946686344931e-01	-5.486929e-01
5.500000000000000e-01	-5.490765e-01
5.500319881930418e-01	-5.513434e-01
5.500746391170974e-01	-5.541699e-01
5.501599409652087e-01	-5.591784e-01
5.503305446614313e-01	-5.669047e-01
5.506717520538764e-01	-5.765421e-01
5.510000000000000e-01	-5.812281e-01
5.510682414784891e-01	-5.795134e-01
5.512047244354672e-01	-5.725546e-01
5.514776903494233e-01	-5.441908e-01
5.520000000000000e-01	-4.657510e-01
5.520545931827913e-01	-4.555713e-01
5.521637795483737e-01	-4.377531e-01
5.523821522795386e-01	-4.129760e-01
5.528188977418683e-01	-3.865176e-01
5.530000000000000e-01	-3.831171e-01
5.530822295473792e-01	-3.810909e-01
5.532466886421374e-01	-3.701075e-01
5.535756068316541e-01	-3.240755e-01
5.540000000000000e-01	-2.380563e-01
5.540621227592435e-01	-2.220171e-01
5.541863682777303e-01	-1.918985e-01
5.544348593147038e-01	-1.398976e-01
5.549318413886510e-01	-5.136666e-02
5.550000000000000e-01	-4.086986e-02
5.550282119813793e-01	-3.716064e-02
5.550846359441379e-01	-3.007541e-02
5.551974838696551e-01	-1.741493e-02
5.554231797206893e-01	2.909005e-03
5.558101584667203e-01	2.880611e-02
5.560000000000000e-01	3.806031e-02
5.560386030188729e-01	3.918013e-02
5.561158090566185e-01	4.105057e-02
5.562702211321097e-01	4.315048e-02
5.565790452830920e-01	4.254014e-02
5.570000000000001e-01	3.624862e-02
5.570371471308151e-01	3.445304e-02
5.571114413924452e-01	2.930403e-02
5.572600299157052e-01	1.357955e-02
5.574237092361902e-01	-1.277936e-02
5.577439319575315e-01	-8.400132e-02
5.580000000000001e-01	-1.526358e-01
5.580381172450498e-01	-1.636979e-01
5.581143517351494e-01	-1.837590e-01
5.582668207153487e-01	-2.147824e-01
5.585717586757473e-01	-2.498932e-01
5.590000000000001e-01	-2.676446e-01
5.591771846294902e-01	-2.599515e-01
5.594134308021436e-01	-2.497744e-01
5.598859231474504e-01	-2.295399e-01
5.600000000000001e-01	-2.246774e-01
5.600944984690615e-01	-2.179598e-01
5.602834954071841e-01	-1.991449e-01
5.606614892834296e-01	-1.449763e-01
5.610000000000001e-01	-8.394857e-02
5.610610452946051e-01	-7.183689e-02
5.611831358838153e-01	-5.012590e-02
5.614273170622356e-01	-1.503847e-02
5.616799626989801e-01	1.066462e-02
5.620000000000001e-01	3.265737e-02
5.621068045661815e-01	3.681810e-02
5.622492106544233e-01	4.277981e-02
5.625340228309071e-01	5.582316e-02
5.630000000000001e-01	7.870637e-02
5.630569624352968e-01	8.259628e-02
5.631708873058903e-01	9.222689e-02
5.633987370470773e-01	1.193134e-01
5.638462927675216e-01	1.883527e-01
5.640000000000001e-01	2.163336e-01
5.640463136891338e-01	2.237347e-01
5.641389410674015e-01	2.339585e-01
5.643241958239368e-01	2.363329e-01
5.646182170542263e-01	2.044804e-01
5.648888073387603e-01	1.454427e-01
5.650000000000001e-01	1.126113e-01
5.650395947060687e-01	1.000498e-01
5.651187841182059e-01	7.748688e-02
5.652771629424803e-01	4.181122e-02
5.654859696873911e-01	1.050178e-02
5.656986320284427e-01	-5.603322e-03
5.658411534427589e-01	-7.464455e-03
5.659697791588162e-01	-3.746471e-03
5.660000000000001e-01	-2.195444e-03
5.660140523544122e-01	-1.247303e-03
5.660327888269616e-01	9.146769e-05
5.660702617720604e-01	3.043484e-03
5.661452076622581e-01	9.989266e-03
5.662950994426533e-01	2.763433e-02
5.665948830034438e-01	7.365361e-02
5.670000000000001e-01	1.479486e-01
5.670498285488150e-01	1.573908e-01
5.671494856464449e-01	1.732114e-01
5.673487998417045e-01	1.917443e-01
5.677389542021862e-01	1.980128e-01
5.680000000000001e-01	1.861037e-01
5.680483654160451e-01	1.820600e-01
5.681450962481353e-01	1.761173e-01
5.683385579123156e-01	1.735033e-01
5.687254812406762e-01	1.903497e-01
5.690000000000001e-01	2.149159e-01
5.691716131385030e-01	2.383444e-01
5.694004306565067e-01	2.705784e-01
5.698580656925142e-01	3.368104e-01
5.700000000000001e-01	3.577811e-01
5.700420026032434e-01	3.620132e-01
5.701260078097303e-01	3.658525e-01
5.702940182227041e-01	3.532293e-01
5.706300390486515e-01	2.729364e-01
5.710000000000001e-01	1.346775e-01
5.710500226680113e-01	1.118489e-01
5.711500680040338e-01	7.217924e-02
5.713080557847244e-01	2.513348e-02
5.714690344377128e-01	-4.046064e-03
5.716331756362902e-01	-1.468736e-02
5.718003271823763e-01	-8.344005e-03
5.719589646339053e-01	9.746778e-03
5.720000000000001e-01	1.641625e-02
5.720233674322819e-01	2.086505e-02
5.720701022968454e-01	2.953757e-02
5.721635720259725e-01	4.592923e-02
5.723505114842266e-01	7.533495e-02
5.727243904007348e-01	1.262140e-01
5.730000000000001e-01	1.589922e-01
5.730747757833017e-01	1.650475e-01
5.732243273499050e-01	1.738953e-01
5.735234304831116e-01	1.792583e-01
5.740000000000001e-01	1.707796e-01
5.740577693573389e-01	1.684385e-01
5.741733080720165e-01	1.661965e-01
5.744043855013717e-01	1.720767e-01
5.748665403600822e-01	2.047283e-01
5.750000000000001e-01	2.188849e-01
5.750621072668315e-01	2.252619e-01
5.751863218004943e-01	2.338597e-01
5.754347508678200e-01	2.338989e-01
5.759074202448271e-01	2.025816e-01
5.760000000000001e-01	1.916867e-01
5.760556679436455e-01	1.842738e-01
5.761670038309362e-01	1.721592e-01
5.763896756055177e-01	1.593861e-01
5.768257480116116e-01	1.580156e-01
5.770000000000000e-01	1.649143e-01
5.770511482238740e-01	1.687728e-01
5.771534446716222e-01	1.764764e-01
5.773580375671186e-01	1.918445e-01
5.777672233581111e-01	2.224992e-01
5.780000000000000e-01	2.399006e-01
5.780818371581985e-01	2.487274e-01
5.782455114745956e-01	2.719144e-01
5.785728601073896e-01	3.375921e-01
5.790000000000000e-01	4.449041e-01
5.790654697265588e-01	4.621463e-01
5.791964091796764e-01	4.904692e-01
5.794582880859117e-01	5.213365e-01
5.799820458983822e-01	5.370734e-01
5.800000000000000e-01	5.363997e-01
5.800359082032355e-01	5.328172e-01
5.801077246097065e-01	5.242722e-01
5.802513574226486e-01	5.010203e-01
5.805386230485327e-01	4.352299e-01
5.810000000000000e-01	3.035094e-01
5.810574531251768e-01	2.864447e-01
5.811723593755304e-01	2.592127e-01
5.814021718762377e-01	2.309181e-01
5.817469935953428e-01	2.333583e-01
5.820000000000000e-01	2.610718e-01
5.820453438196430e-01	2.702556e-01
5.821360314589291e-01	2.886672e-01
5.823174067375014e-01	3.257266e-01
5.826801572946461e-01	4.004629e-01
5.830000000000000e-01	4.668009e-01
5.830725501114289e-01	4.810342e-01
5.832176503342867e-01	5.076032e-01
5.835078507800024e-01	5.533849e-01
5.840000000000000e-01	6.201867e-01
5.840580400891431e-01	6.255127e-01
5.841741202674293e-01	6.340239e-01
5.844062806240019e-01	6.419385e-01
5.848706013371470e-01	6.394823e-01
5.850000000000000e-01	6.348074e-01
5.850928641426290e-01	6.328740e-01
5.852785924278870e-01	6.363722e-01
5.856500489984031e-01	6.663514e-01
5.860000000000000e-01	7.129256e-01
5.860742913141032e-01	7.242291e-01
5.862228739423095e-01	7.414982e-01
5.865200391987224e-01	7.557836e-01
5.870000000000000e-01	7.505110e-01
5.870594330512825e-01	7.465394e-01
5.871782991538477e-01	7.404591e-01
5.874160313589779e-01	7.361696e-01
5.878914957692385e-01	7.430246e-01
5.880000000000000e-01	7.473373e-01
5.880950928820521e-01	7.504979e-01
5.882852786461563e-01	7.519079e-01
5.886656501743648e-01	7.397196e-01
5.890000000000000e-01	7.178654e-01
5.890760743056417e-01	7.104757e-01
5.892282229169251e-01	6.959903e-01
5.895325201394919e-01	6.681008e-01
5.900000000000000e-01	6.266879e-01
5.900608594445134e-01	6.208836e-01
5.901825783335400e-01	6.079332e-01
5.904260161115935e-01	5.763639e-01
5.909128916677003e-01	5.023571e-01
5.910000000000000e-01	4.876046e-01
5.910703393312623e-01	4.772984e-01
5.912110179937869e-01	4.619160e-01
5.914923753188361e-01	4.519835e-01
5.920000000000000e-01	4.668191e-01
5.920562714650098e-01	4.715010e-01
5.921688143950296e-01	4.777870e-01
5.923939002550690e-01	4.772565e-01
5.928440719751478e-01	4.491186e-01
5.930000000000000e-01	4.319928e-01
5.930838959314526e-01	4.189428e-01
5.932516877943580e-01	3.916902e-01
5.935872715201688e-01	3.332359e-01
5.940000000000000e-01	2.571838e-01
5.940671167451621e-01	2.462151e-01
5.942013502354864e-01	2.287699e-01
5.944698172161350e-01	2.118570e-01
5.949524733653477e-01	2.110121e-01
5.950000000000000e-01	2.131516e-01
5.951626928302202e-01	2.263835e-01
5.953796166038471e-01	2.455721e-01
5.958134641511009e-01	2.868290e-01
5.960000000000000e-01	3.055470e-01
5.960867695094507e-01	3.105273e-01
5.962603085283523e-01	3.121857e-01
5.966073865661554e-01	2.879920e-01
5.970000000000000e-01	2.340862e-01
5.970566901100277e-01	2.230030e-01
5.971700703300832e-01	2.026503e-01
5.973968307701941e-01	1.696477e-01
5.978503516504160e-01	1.194444e-01
5.980000000000000e-01	1.069771e-01
5.980652757618462e-01	1.019111e-01
5.981958272855386e-01	8.949833e-02
5.984569303329232e-01	5.585314e-02
5.988833975228932e-01	-1.320682e-02
5.990000000000000e-01	-3.504621e-02
5.990161770856863e-01	-3.815980e-02
5.990485312570590e-01	-4.377834e-02
5.991132395998044e-01	-5.226861e-02
5.992426562852953e-01	-5.905653e-02
5.995014896562768e-01	-4.609104e-02
5.997463970499654e-01	-6.044473e-03
6.000000000000001e-01	5.769438e-02
6.000292241529652e-01	6.700668e-02
6.000876724588955e-01	8.497964e-02
6.002045690707560e-01	1.180331e-01
6.004383622944771e-01	1.740544e-01
6.009059487419193e-01	2.670518e-01
6.010000000000000e-01	2.827656e-01
6.010743060273931e-01	2.910533e-01
6.012229180821793e-01	3.028245e-01
6.015201421917519e-01	3.081081e-01
6.020000000000000e-01	2.910838e-01
6.020594448219145e-01	2.844989e-01
6.021783344657435e-01	2.698546e-01
6.024161137534015e-01	2.342960e-01
6.028916723287177e-01	1.508717e-01
6.030000000000000e-01	1.296815e-01
6.030456031048286e-01	1.210095e-01
